,online_daily_payment_tpv_max_90days,online_daily_payment_tpv_max_30days,online_daily_payment_trx_max_365days,online_daily_payment_trx_mean_30days,online_manwon_payment_unit_trx_365days,online_daily_payment_tpv_mean_365days,brand_tpv_weight_365days,online_daily_payment_trx_mean_365days,consumption_trx_ratio_365days,online_payment_method_card_trx_weight_90days,online_payment_method_card_trx_weight_7days,brand_trx_ratio_365days,brand_tpv_ratio_365days,online_manwon_payment_total_tpv_30days,consumption_trx_365days,online_payment_cycle_cycle_median_365days,brand_trx_weight_365days,brand_tpv_180days,online_daily_payment_trx_max_30days,consumption_age_tpv_ratio_365days,consumption_trx_ratio_30days,consumption_trx_180days,online_payment_method_card_trx_weight_30days,consumption_age_trx_ratio_365days,consumption_trx_weight_180days,consumption_trx_ratio_180days,online_daily_payment_trx_max_180days,consumption_age_gender_trx_ratio_365days,consumption_tpv_ratio_365days,brand_tpv_365days,online_daily_payment_trx_max_7days,online_daily_payment_tpv_max_365days,online_daily_payment_trx_mean_180days,online_payment_method_card_trx_weight_180days,consumption_tpv_365days,consumption_age_gender_trx_ratio_180days,consumption_trx_ratio_90days,online_payment_cycle_cycle_mean_90days,online_payment_cycle_cycle_max_365days,online_daily_payment_tpv_max_180days,password_cnt_password_fin_7days,online_payment_cycle_cycle_mean_365days,consumption_age_trx_ratio_90days,consumption_trx_90days,online_daily_payment_trx_max_90days,brand_trx_30days,consumption_trx_weight_30days,brand_trx_ratio_30days,online_manwon_payment_total_tpv_max_365days,brand_trx_ratio_90days,label
10,0.008493049272024348,0.010028117579071585,0.02564102564102564,0.1201780415430275,0.0,0.011735714250000001,0.0,0.12141127637495724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0028735632183908046,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.004774395368489684,0.10102800425381092,1.0,0.0,0.0,0.0,0.02320675105485228,0.017241379310344827,0.008493049272024348,0.36363636363636365,0.005268199233716466,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,1.0
11,0.11043020482026816,0.006701599156958251,0.038461538461538464,0.09347181008902085,0.0,0.01539082305,0.5001,0.11186440677966152,0.00646987464617873,1.0,1.0,0.009379042690815,0.0078,0.0,0.05333333333333334,0.008620689655172414,0.46031746031746,0.04931154567372087,0.03508771929824561,0.0119,0.00595238095238095,0.05177993527508091,1.0,0.0143949617633828,0.37209302325581295,0.00537995965030262,0.02564102564102564,0.0272340425531914,0.0048,0.028320867508864266,0.03508771929824561,0.06207870006970848,0.08891645988420231,1.0,0.011364421199354552,0.0260586319218241,0.00551808706315143,0.06626954579300064,0.08045977011494253,0.11043020482026816,0.06060606060606061,0.015400502873563218,0.0118421052631578,0.056962025316455694,0.02564102564102564,0.05357142857142857,0.428571428571428,0.0106761565836298,0.0,0.0069101678183613,0.0
12,0.009850292012832114,0.0023309910111159135,0.07692307692307693,0.16023738872403667,0.0,0.00696409835,0.0,0.17802564204342586,0.007744433688286541,0.9354838709677421,1.0,0.0,0.0,0.0,0.02666666666666667,0.008620689655172414,0.0,0.0,0.03508771929824561,0.0293,0.0,0.016181229773462785,1.0,0.0273037542662116,0.053763440860215,0.0045998160073597,0.07692307692307693,0.0528052805280528,0.0092,0.0,0.03508771929824561,0.008670209506942526,0.17399267399267482,0.8924731182795691,0.008706444233759656,0.03125,0.0031796502384737603,0.04284323271665038,0.10919540229885058,0.009850292012832114,0.0,0.016475095785440604,0.00980392156862745,0.012658227848101266,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
13,0.3665377971539031,0.4327873310638546,0.10256410256410256,0.19362017804154377,0.0,0.1259905263,0.0,0.15158659360265134,0.10091743119266,0.25,0.0,0.0,0.0,0.0,0.055,0.011494252873563218,0.0,0.0,0.14035087719298245,0.7231,0.258620689655172,0.05825242718446602,0.310344827586206,0.4782608695652171,0.473684210526315,0.0983606557377049,0.10256410256410256,0.485294117647058,0.2815,0.0,0.07017543859649122,0.20605041900232476,0.14929693961952126,0.263157894736842,0.18841498764145356,0.382978723404255,0.156521739130434,0.054355919583023035,0.22413793103448276,0.3665377971539031,0.42424242424242425,0.02811432121776948,0.41860465116279,0.11392405063291139,0.10256410256410256,0.0,0.517241379310344,0.0,0.06,0.0,1.0
14,0.006169285185489841,0.0,0.01282051282051282,0.0,0.0,0.01039642855,0.0,0.09443099273607827,0.0217391304347826,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.05459770114942529,0.0,0.0,0.0,0.5,0.0,0.003236245954692557,0.0,0.5,0.25,0.037037037037037,0.01282051282051282,0.5,0.0029,0.0,0.0,0.003930494976480611,0.07857733664185329,0.0,2.0928952484999174e-05,0.5,0.0555555555555555,0.2911392405063291,0.25287356321839083,0.006169285185489841,0.0,0.07117595048629512,0.5,0.006329113924050633,0.01282051282051282,0.0,0.0,0.0,0.06,0.0,0.0
15,0.09459570617751091,0.018939301965316794,0.11538461538461538,0.12284866468842785,0.0,0.016870704799999997,0.8719,0.16931019402459846,0.0781420765027322,0.0,0.0,0.10369833212472802,0.1073,0.0,0.23833333333333334,0.0028735632183908046,0.871951219512195,0.3524028931154567,0.05263157894736842,0.182,0.0536585365853658,0.24595469255663432,0.0,0.18427835051546398,0.381909547738693,0.0727272727272727,0.11538461538461538,0.199164345403899,0.0801,0.17857167241413682,0.05263157894736842,0.05317728497591415,0.1434577063461354,0.0,0.0684230243592078,0.190954773869346,0.0942028985507246,0.019642077695329493,0.022988505747126436,0.09459570617751091,0.0,0.004590072220526897,0.272251308900523,0.3291139240506329,0.11538461538461538,0.19642857142857142,0.4782608695652171,0.0654761904761904,0.04,0.10970464135021,1.0
16,0.271448548161553,0.2016936106565139,0.038461538461538464,0.08011869436201834,0.0,0.10911405555,0.0,0.11891310196394954,0.0116279069767441,0.23076923076923,0.0,0.0,0.0,0.0,0.025,0.014367816091954023,0.0,0.0,0.017543859649122806,0.0247,0.00520833333333333,0.022653721682847898,0.5,0.015,0.46666666666666606,0.00994318181818181,0.02564102564102564,0.015274949083503,0.0191,0.0,0.0,0.15259568732218845,0.09066615766367657,0.2,0.09618946562105621,0.0136452241715399,0.0154241645244215,0.09746835443037975,0.20689655172413793,0.271448548161553,0.0,0.03801945181255517,0.023076923076922995,0.0379746835443038,0.02564102564102564,0.0,0.25,0.0,0.0,0.0,1.0
17,0.002961256889035124,0.0015054316946790274,0.21794871794871795,0.1144552776600255,0.0,0.0034368421,1.0,0.3372535454859936,0.35520361990950206,1.0,1.0,0.156674395495197,0.021,0.0,0.785,0.0028735632183908046,1.0,0.11150281275113849,0.07017543859649122,0.6188,0.0775193798449612,0.8284789644012945,1.0,0.928994082840236,0.984615384615384,0.34924965893587895,0.20512820512820512,0.930830039525691,0.0869,0.04948095250970133,0.017543859649122806,0.010300208894247721,0.2653260717776859,0.719230769230769,0.017433817420004313,0.882758620689655,0.297872340425531,0.02791301525478734,0.06896551724137931,0.01832277700090483,0.06060606060606061,0.006269592476489023,0.788732394366197,0.7088607594936709,0.10256410256410256,0.17857142857142855,1.0,0.0325732899022801,0.0,0.129930394431554,0.0
18,0.021798140988730775,0.02573802574773821,0.02564102564102564,0.16023738872403667,0.0,0.023,0.0,0.110169491525424,0.0016703786191536699,0.0,0.0,0.0,0.0,0.0,0.005,0.11494252873563218,0.0,0.0,0.03508771929824561,0.0115,0.0,0.006472491909385114,0.0,0.0091743119266055,0.5,0.00195503421309872,0.02564102564102564,0.0142180094786729,0.0025,0.0,0.0,0.012253896103145435,0.10476978218913745,0.0,0.002048944448281419,0.015625,0.0,0.0,0.2471264367816092,0.021798140988730775,0.0,0.1298850574712644,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.06,0.0,0.0
19,0.057427819363329774,0.0024038344802132855,0.05128205128205128,0.08011869436201834,0.0,0.041346,1.0,0.1699757869249409,0.0010343638662222699,1.0,1.0,0.00112880973284836,0.0033,0.0,0.015000000000000001,0.09482758620689655,1.0,0.0826488079292794,0.017543859649122806,0.1692,0.00107874865156418,0.025889967637540454,1.0,0.105882352941176,1.0,0.00157542339503741,0.05128205128205128,0.126760563380281,0.0019,0.022583502179778243,0.017543859649122806,0.032283236092116925,0.15715467328370658,1.0,0.008653284694447759,0.142857142857142,0.0030349013657056103,0.27426160337552663,0.5172413793103449,0.057427819363329774,0.0,0.17600574712643677,0.216216216216216,0.05063291139240506,0.05128205128205128,0.017857142857142856,1.0,0.00140056022408963,0.0,0.0040180813661476605,0.0
20,0.012009541827753559,0.006167413716910854,0.02564102564102564,0.08011869436201834,0.0,0.01160337075,0.9896,0.10185814946812857,0.0363423212192262,0.0,0.0,0.058085808580857996,0.0569,0.0,0.155,0.005747126436781609,0.98876404494382,0.3301151888561479,0.017543859649122806,0.0839,0.0207468879668049,0.24271844660194175,0.0,0.0812227074235807,0.961538461538461,0.0490196078431372,0.02564102564102564,0.0897683397683397,0.0352,0.1043693609179129,0.017543859649122806,0.007884110511646404,0.08395934600088421,0.0256410256410256,0.04237485009637783,0.136363636363636,0.0366300366300366,0.04078762306610405,0.08333333333333333,0.012009541827753559,0.0,0.009404388714733536,0.0955414012738853,0.18987341772151897,0.02564102564102564,0.08928571428571427,1.0,0.032258064516129,0.0,0.056640625,0.0
21,0.7285925804063503,0.5863899262338469,0.2564102564102564,0.25268203606482675,0.0,0.17411181815,0.0,0.24895443539511486,0.0705882352941176,0.0660377358490566,0.0,0.0,0.0,0.0,0.07,0.008620689655172414,0.0,0.0,0.17543859649122806,0.4247,0.10483870967741901,0.1262135922330097,0.024390243902439,0.11413043478260801,0.29323308270676596,0.09898477157360401,0.2564102564102564,0.24,0.2733,0.0,0.017543859649122806,0.4095806971079649,0.23049352081610272,0.0833333333333333,0.2840686720788938,0.291044776119403,0.142259414225941,0.03260452627541228,0.1867816091954023,0.7285925804063503,0.18181818181818182,0.018784589186888016,0.21794871794871698,0.21518987341772153,0.2564102564102564,0.0,0.31707317073170693,0.0,0.0,0.0,1.0
22,0.4112856790326561,0.009688181389950515,0.05128205128205128,0.08011869436201834,0.0,0.045969516099999996,0.0,0.11270795907209302,0.0008045052292839901,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.017241379310344827,0.0,0.0,0.017543859649122806,0.0234,0.0,0.003236245954692557,0.0,0.0008904719501335699,0.0476190476190476,0.0016750418760469,0.05128205128205128,0.000892857142857142,0.0184,0.0,0.0,0.23120558685180068,0.10313275434243244,0.0,0.04185790496999835,0.00196463654223968,0.00343642611683848,0.11934900542495468,0.15229885057471265,0.4112856790326561,0.06060606060606061,0.032662835249041955,0.00452488687782805,0.006329113924050633,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,1.0
23,0.015287488689643828,0.01238338974655329,0.05128205128205128,0.096142433234422,0.0,0.012759989199999999,0.0,0.12286182925876808,0.010672703751617,0.166666666666666,0.0,0.0,0.0,0.0,0.055,0.008620689655172414,0.0,0.0,0.03508771929824561,0.0219,0.00606060606060606,0.04854368932038835,0.166666666666666,0.0273631840796019,0.0595238095238095,0.00876680303915838,0.02564102564102564,0.0628571428571428,0.0083,0.0,0.017543859649122806,0.025571337905809156,0.09603896700670941,0.12727272727272698,0.013000018836057236,0.0588235294117647,0.0107642626480086,0.0448312236286919,0.05459770114942529,0.015287488689643828,0.09090909090909091,0.011181909045477242,0.0284900284900284,0.06329113924050633,0.02564102564102564,0.0,0.074074074074074,0.0,0.09999999999999999,0.0,1.0
24,0.0020358641112116476,0.0024038344802132855,0.038461538461538464,0.1144552776600255,0.0,0.00983571425,0.0,0.10792113455551774,0.00072992700729927,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.020114942528735632,0.0,0.0,0.05263157894736842,0.0054,0.0,0.0,0.0,0.01,0.0,0.0,0.038461538461538464,0.0158730158730158,0.0006,0.0,0.017543859649122806,0.02069290002323616,0.09244392546100356,0.0,0.0004625298499184817,0.0,0.0,0.10506329113924051,0.19827586206896552,0.03681006827342272,0.030303030303030304,0.03793103448275862,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,1.0
25,0.010138191988154972,0.0,0.02564102564102564,0.0,0.0,0.01619788095,0.0,0.11691456243514375,0.0129217516152189,0.2,0.0,0.0,0.0,0.0,0.030000000000000002,0.04310344827586207,0.0,0.0,0.0,0.0626,0.0,0.025889967637540454,0.0,0.0362173038229376,0.8,0.0102695763799743,0.02564102564102564,0.0557275541795665,0.0158,0.0,0.0,0.014265384708756101,0.09822167080231661,0.2,0.011435579637803549,0.0427807486631016,0.006329113924050629,0.1856540084388177,0.11494252873563218,0.012132927531463356,0.0,0.04655172413793103,0.0172413793103448,0.0189873417721519,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,1.0
26,0.02118121247018179,0.007260065753371439,0.07692307692307693,0.08628167085140381,0.0,0.014993743899999998,0.0,0.1381916966869437,0.0036819855447974897,0.1,0.25,0.0,0.0,0.0,0.09000000000000001,0.0028735632183908046,0.0,0.0,0.03508771929824561,0.0141,0.0034059945504087102,0.10032362459546926,0.0714285714285714,0.00700389105058365,0.28440366972477,0.00365264522210439,0.05128205128205128,0.0136916835699797,0.0077,0.0,0.017543859649122806,0.02045013415704177,0.10841683156913873,0.37614678899082504,0.012753475775783946,0.0129220508545227,0.00506713959969597,0.02531645569620253,0.05747126436781609,0.02118121247018179,0.0,0.006417036880332815,0.00946521533364884,0.12658227848101267,0.05128205128205128,0.0,0.3571428571428571,0.0,0.09999999999999999,0.0,0.0
27,0.006724520852183927,0.0056817905895950385,0.038461538461538464,0.10682492581602418,0.0,0.0124833333,0.0,0.1259079903147707,0.0294985250737463,0.125,0.0,0.0,0.0,0.0,0.016666666666666666,0.05459770114942529,0.0,0.0,0.03508771929824561,0.008,0.0714285714285714,0.02912621359223301,0.0,0.0317460317460317,0.103448275862068,0.045,0.038461538461538464,0.03584229390681,0.0068,0.0,0.017543859649122806,0.011305953197053053,0.10804383788254827,0.18181818181818102,0.001745474637248931,0.0559006211180124,0.0701754385964912,0.18037974683544303,0.4281609195402299,0.020111869704696885,0.0,0.09877873563218391,0.07339449541284401,0.05063291139240506,0.038461538461538464,0.0,0.15384615384615302,0.0,0.0,0.0,1.0
28,0.020790491075100767,0.02454824908581446,0.0641025641025641,0.16023738872403667,0.0,0.00809756625,0.0,0.14107762770209212,0.0112359550561797,0.6666666666666661,0.75,0.0,0.0,0.0,0.04833333333333334,0.008620689655172414,0.0,0.0,0.08771929824561403,0.0335,0.0125523012552301,0.06472491909385114,0.75,0.0267527675276752,0.22727272727272702,0.0145137880986937,0.0641025641025641,0.0553435114503816,0.0113,0.0,0.05263157894736842,0.020182629293054238,0.12037379230241345,0.7361111111111109,0.014016119479203946,0.0775193798449612,0.0133689839572192,0.04788112272977431,0.05747126436781609,0.03590236077979765,0.0,0.012545556490047644,0.0326797385620915,0.06329113924050633,0.0641025641025641,0.0,0.15,0.0,0.0,0.0,1.0
29,0.41914123550217985,0.49489852904754733,0.0641025641025641,0.1748044240625853,0.0,0.12493130895,0.0,0.1262616644448684,0.0319792566983578,0.0,0.0,0.0,0.0,0.0,0.06166666666666667,0.005747126436781609,0.0,0.0,0.08771929824561403,0.1824,0.0674603174603174,0.1197411003236246,0.0,0.0559757942511346,0.4933333333333329,0.0496644295302013,0.0641025641025641,0.0608552631578947,0.1,0.0,0.0,0.23562161356067007,0.11866781452034962,0.0,0.4290435259424831,0.0981432360742705,0.0724070450097847,0.03375527426160329,0.08045977011494253,0.41914123550217985,0.0,0.01129832810867293,0.125423728813559,0.23417721518987342,0.0641025641025641,0.0,0.708333333333333,0.0,0.0,0.0,1.0
30,0.08534177839927615,0.06990544917711161,0.0641025641025641,0.12284866468842785,0.0,0.016450742549999998,0.0,0.1495936518591335,0.0336391437308868,0.4875,0.7142857142857142,0.0,0.0,0.0,0.018333333333333333,0.0028735632183908046,0.0,0.0,0.05263157894736842,0.0438,0.0862068965517241,0.025889967637540454,0.34782608695652095,0.0472103004291845,0.0547945205479452,0.0437158469945355,0.0641025641025641,0.0594594594594594,0.0164,0.0,0.05263157894736842,0.04797515927174864,0.1289021477495565,0.541095890410959,0.011008629007109565,0.0816326530612244,0.0695652173913043,0.022943037974683545,0.034482758620689655,0.08534177839927615,0.0,0.005160976725567558,0.14035087719298198,0.05063291139240506,0.05128205128205128,0.0,0.21739130434782603,0.0,0.0,0.0,1.0
31,0.2097556963066546,0.24766779493106578,0.038461538461538464,0.240356083086055,0.0,0.09125,0.0,0.1495157384987903,0.0508474576271186,0.0,0.0,0.0,0.0,0.0,0.025,0.05459770114942529,0.0,0.0,0.05263157894736842,0.4959,0.0681818181818181,0.04854368932038835,0.0,0.17647058823529396,0.833333333333333,0.0785340314136125,0.038461538461538464,0.3,0.0718,0.0,0.05263157894736842,0.11791484929441834,0.12858109632303216,0.0,0.04376243964613327,0.365853658536585,0.0526315789473684,0.4240506329113924,0.35344827586206895,0.2097556963066546,0.0,0.07419017763845345,0.161290322580645,0.03164556962025317,0.038461538461538464,0.0,1.0,0.0,0.02,0.0,1.0
32,0.02454141646787859,0.0289771320069347,0.05128205128205128,0.1144552776600255,0.0,0.0116109662,0.4875,0.1314377331326493,0.007338950801848321,0.7692307692307689,1.0,0.0110831234256926,0.0098,0.0,0.045000000000000005,0.005747126436781609,0.44,0.08537905170104473,0.03508771929824561,0.0147,0.00783289817232375,0.07766990291262137,0.7,0.014908890115958001,0.28235294117647,0.0113528855250709,0.05128205128205128,0.0407239819004524,0.006,0.02332306736024116,0.03508771929824561,0.013796037367446947,0.11244687829782449,0.8795180722891559,0.010553842869610534,0.064,0.0118938700823421,0.03984997655883722,0.1954022988505747,0.02454141646787859,0.0,0.013580538497874337,0.02367941712204,0.08227848101265822,0.038461538461538464,0.03571428571428571,0.3,0.00985221674876847,0.0,0.0202578268876611,0.0
33,0.009850292012832114,0.011630673899213776,0.02564102564102564,0.1201780415430275,0.03125,0.008622619,0.0,0.10792113455551774,0.0119658119658119,0.363636363636363,0.0,0.0,0.0,0.007299270072992701,0.035,0.028735632183908046,0.0,0.0,0.03508771929824561,0.0235,0.0275229357798165,0.042071197411003236,0.0,0.0235955056179775,0.8666666666666658,0.0133196721311475,0.02564102564102564,0.0425963488843813,0.0096,0.0,0.03508771929824561,0.005537373805100626,0.09822167080231661,0.4,0.006703543480945235,0.0457746478873239,0.0179856115107913,0.1360759493670886,0.1925287356321839,0.009850292012832114,0.15151515151515152,0.05172413793103448,0.0377358490566037,0.06329113924050633,0.02564102564102564,0.0,1.0,0.0,0.02,0.0,0.0
34,0.020564283951632806,0.024281156365790764,0.05128205128205128,0.08011869436201834,0.0,0.028853333299999995,0.0,0.1447941888619864,0.00155480694480435,0.0,0.0,0.0,0.0,0.07299270072992702,0.02,0.07183908045977011,0.0,0.0,0.017543859649122806,0.013999999999999999,0.00115473441108545,0.012944983818770227,0.0,0.0104166666666666,0.8,0.000954198473282442,0.02564102564102564,0.0164835164835164,0.0027,0.0,0.0,0.02057729722981026,0.09822167080231661,0.2,0.008928291130100647,0.009876543209876541,0.0013100436681222699,0.22784810126582278,0.27586206896551724,0.031052068766965535,0.0,0.0701970443349753,0.0078125,0.0189873417721519,0.01282051282051282,0.0,1.0,0.0,0.19999999999999998,0.0,0.0
